Charter;Name;Owner;Population;Unemployment;GDP;GDP per capita;rrr;Type;Civilization;Race;Capitol;Founded;Independence;Atmosphere stage;Mother colony relations;Xcoord;Ycoord;Sector;Platform;CW size;Mother Colony Charter;Region
uQEV2Xx31c;The Hole;TheBrick;23464;22;235153714;10022;3;Red Planet;United Earth;Human;1;2022-12-01 00:00:00;2022-12-24 00:00:00;3;123;309;506;11/-49;ios.appstore;0;2BOvNE34;0
uRy7F1Mjiy;S.P.A.M. City;spamdude;25685;6;656091356;25544;0;Red Planet;United Earth;Human;1;2017-06-11 00:00:00;2017-12-28 00:00:00;4;100;-157;817;0/0;web.apewebapps;0;earth;0
urzOcTve5m;Huntedman2;lrunacres;316336;19;329708723249;1042274;0;Red Planet;United Earth;Human;0;2023-01-23 00:00:00;;4;123;486;819;10/-49;web.apewebapps;0;9v2LPoAkrY;1
us6nGKEr;Kol3;josip0101v;80706;45;27276987291;337980;0;Earthlike;United Earth;Human;1;2021-02-09 00:00:00;2021-02-23 00:00:00;4;123;228;408;0/0;web.apewebapps;0;earth;0
UTH9cyLo0B;Ad Astra;GalacticAscenscion;39858;4;961665775;24127;0;Red Planet;United Earth;Human;1;2022-01-07 00:00:00;2022-01-08 00:00:00;3;123;252;-112;0/0;desktop.windows;0;earth;0
UU5qoVVzEW;Falova;Donatsagogo;17;52;57992;3411;0;Earthlike;United Earth;Human;0;2022-12-07 00:00:00;;3;100;858;-221;0/0;android.gplay;0;earth;0
UuAFQ9s66p;Imperio Brasileiro;Matheuxz444;9;66;104565;11618;0;Lava World;Alpha Draconians;Reptilian;0;2023-02-07 00:00:00;;4;123;365;543;106/-87;android.gplay;0;draconian;0
uUZy9TySn5;Scientist;umidahmedov;8113;20;34199692;4215;3;Earthlike;United Earth;Human;1;2022-11-27 00:00:00;2022-12-04 00:00:00;3;123;-354;438;0/0;ios.appstore;0;earth;0
Uwh60aWjRa;The Red Colony;LatiosTube;9599;45;25550318;2662;0;Red Planet;United Earth;Human;0;2023-01-05 00:00:00;;2;123;-295;-841;0/1;android.gplay;0;earth;1
UWjqh3kRUv;King Fredericks Land;Fragment;12489;4;234108945;18745;0;Earthlike;United Earth;Human;0;2022-10-01 00:00:00;;3;123;490;-125;70/-52;web.apeappslauncher;0;earth;0
UWOJqsVbtk;My Colony;VladimirA2014;24;22;162060;6752;0;Red Planet;United Earth;Human;0;2023-01-29 00:00:00;;0;123;646;-954;51/-38;windows.windowsstore;0;YCBNv3SUyG;0
uxF0q8sdiE;Woo;Devthegod;20;45;145384;7269;0;Lunar;United Earth;Human;0;2022-12-31 00:00:00;;0;123;-451;-490;0/1;ios.appstore;0;nLTGarphoR;0
UXFfGD7hgZ;Funland;robert4lyf;7991;5;14817730;1854;0;Forest World;United Earth;Human;0;2023-01-22 00:00:00;;3;123;-487;-613;11/-48;android.gplay;0;ZmBAlygjCO;1
UXibc5vu;Locale 235A;wormjon;6494560;3;22334665757277950;3438980586;1;Asteroid;League of Independent States;Human;1;2022-07-27 00:00:00;2022-08-05 00:00:00;4;123;182;-159;-1/-2;windows.windowsstore;0;lis;1
UXJ1NAaRGJ;Galaga 3.0;Jhilton;21373;11;239831960;11221;0;Forest World;United Earth;Human;1;2023-02-15 00:00:00;2023-03-01 00:00:00;3;123;336;733;0/0;android.gplay;0;hz22MAQlHN;0
UXrtyHnAcy;Geonosis;AngustheWellDone;4632;29;3220978;695;0;Sugarland;Zolarg Empire;Insectoids;0;2022-10-30 00:00:00;;3;123;853;864;104/-86;web.apewebapps;0;aRaOwuoo6K;1
UxXvYM2zfV;BEAD;IronMonkey;35;25;564341;16124;0;Desert World;Alpha Draconians;Reptilian;0;2020-01-30 00:00:00;;3;;-618;-142;64/-93;web.apewebapps;0;;0
uYBJswYcoK;BCVMA;CAdaddy;3606;9;19788498;5488;0;Red Planet;United Earth;Human;0;2023-01-12 00:00:00;;2;123;944;-403;-1/1;web.apewebapps;0;NUrdW7SznK;1
uycD6rnL8Z;pegmatite;jrai123;419923;4;27848763857;66319;0;Earthlike;United Earth;Human;1;2023-02-06 00:00:00;2023-02-06 00:00:00;3;123;103;-467;0/2;web.apewebapps;0;hbDaYIBG7v;0
UYG6f0N55w;Visaz;Valek005;228;0;546941;2399;0;Asteroid;League of Independent States;Human;0;2022-12-08 00:00:00;;0;123;-296;-49;-1/-2;android.gplay;0;lis;1
uyKS9GRO4b;Abandoned a.d.;Ryke1;13258;40;39372342041;2969704;0;Abandoned World;Alpha Draconians;Reptilian;1;2022-11-05 00:00:00;2022-11-06 00:00:00;3;123;264;384;106/-87;web.apewebapps;0;9M80wQyIZz;0
uz0pdQWnI7;The Lost Crater;TheEvolOfMan;26;3;209362;8052;0;Lunar;United Earth;Human;0;2023-03-26 00:00:00;;0;123;-280;505;0/1;web.apewebapps;0;6UZa0s595v;1
uzmkuCpvJr;My Colony;IronMonkey;5660;60;12343793;2181;1;Water World;League of Independent States;Human;1;2022-12-29 00:00:00;2023-02-21 00:00:00;3;123;-481;-788;-1/-1;web.apewebapps;0;zmZZGD4dZS;0
uzOC26PrfV;Trathez;levenstein;726;0;2060964;2839;0;Earthlike;United Earth;Human;0;2022-12-07 00:00:00;;3;123;927;441;-1/0;web.apewebapps;0;earth;0
v0ChZWVHbX;The New Ukiah;Nopans;27520;43;208115585;7562;0;Red Planet;United Earth;Human;1;2022-12-21 00:00:00;2023-01-10 00:00:00;4;123;462;-869;113/-23;steam.windows;0;qbhxKo6vlL;0
V1gMr0usIY;New Genesis;Ace123;143;0;764827;5348;0;Lunar;United Earth;Human;0;2023-03-01 00:00:00;;0;123;-691;869;0/0;ios.appstore;0;NUrdW7SznK;0
v2336rVc92;RWI Outpost 47;51;5;0;157860;31572;0;Red Planet;United Earth;Human;0;2023-03-29 00:00:00;;0;100;-278;463;-16/-66;web.apewebapps;0;8J6fDuiX;1
V2gTpIhBHn;Wiscenten;Henrycolony;7076;35;17211879;2432;0;Red Planet;United Earth;Human;0;2023-02-27 00:00:00;;3;123;-85;332;0/1;ios.appstore;0;IvwKkU5khK;0
V4BHsDpyia;Moon Base Muppets;MoominPapa;6606;24;11979743;1813;0;Red Planet;United Earth;Human;0;2021-12-20 00:00:00;;2;;-389;355;100/-34;web.apewebapps;0;;0
V4M5dgVuqo;Promised Land;ErnstLindemann21439;13716;14;129019707;9407;1;Earthlike;United Earth;Human;1;2023-02-17 00:00:00;2023-02-19 00:00:00;4;123;-697;-32;0/1;web.apewebapps;0;hz22MAQlHN;0
v4wI0zpGGe;Klurtanya;TimusMaximus;434;0;2953274;6805;0;Red Planet;United Earth;Human;0;2022-12-30 00:00:00;;0;123;-8;437;0/0;web.apewebapps;0;earth;1
v5L5rdEu6A;LeeTall;AceMaster;8723;71;9917690;1137;0;Red Planet;United Earth;Human;0;2023-02-19 00:00:00;;2;123;-410;-492;99/-41;android.gplay;0;YCBNv3SUyG;1
V6fedZiCP0;The KKK;WildMichael1a;5083;47;2752840;542;0;Red Planet;United Earth;Human;0;2023-03-04 00:00:00;;2;94;-78;564;0/0;ios.appstore;0;ag4PmYVsmL;0
v6RRqOVgYO;Marble;Nasutu;3;0;23766;7922;0;Lunar;United Earth;Human;0;2023-03-22 00:00:00;;0;123;-17;520;0/1;ios.appstore;0;NUrdW7SznK;0
v6SJc3ZqUl;Mattaria;Mattacus;4;0;0;0;0;Abandoned World;Zolarg Empire;Insectoids;0;2022-09-14 00:00:00;;3;100;50;-916;104/-85;android.gplay;0;earth;1
V6xeJofD;Moonbase;garmeac;237317;9;210744974229123;888031512;1;Lunar;United Earth;Human;1;2021-07-12 00:00:00;2021-10-27 00:00:00;4;123;-787;678;1/0;web.apeappslauncher;0;earth;0
V77kq0hkbq;Rise of the Zorlags;LuckyFighter;495356;81;7774069318151;15693904;0;Sugarland;Zolarg Empire;Insectoids;1;2019-10-09 00:00:00;2019-11-07 00:00:00;3;;-186;435;123/-50;ios.appstore;0;;0
v7xJxb4Tmv;Wonder;Fayghan;22;27;59640;2711;0;Water World;United Earth;Human;0;2023-03-07 00:00:00;;3;123;820;-345;-1/0;android.gplay;0;8J6fDuiX;1
v7xRR1h0;Easy cash;jimmis;1177842;55;77587544735352;65872625;3;Red Planet;United Earth;Human;1;2022-08-20 00:00:00;2022-08-21 00:00:00;4;123;207;-809;54/-86;web.apewebapps;0;earth;0
V8LpxHnQ7i;Verhornis;Verhorn;50;78;175912;3518;0;Red Planet;United Earth;Human;0;2023-03-11 00:00:00;;0;100;749;883;-1/0;steam.windows;0;NUrdW7SznK;0
va962a635e;Studium;Mirris;184424;15;23241158123;126020;1;Red Planet;United Earth;Human;1;2022-12-01 00:00:00;2022-12-03 00:00:00;4;123;-467;-904;0/1;android.gplay;0;earth;1
VAAVvLtD6I;blood;limey15;4523032;10;5557656502492618;1228745784;4;Ice World;League of Independent States;Human;1;2022-12-23 00:00:00;2022-12-27 00:00:00;4;123;809;376;-1/-2;steam.windows;0;Cj5ibA5n;1
VAU060P69a;Minibug inc;arjunflamer;119;54;1036253;8708;0;Lava World;Zolarg Empire;Insectoids;0;2023-03-16 00:00:00;;4;100;-755;-668;104/-86;ios.appstore;0;ETTXphqSDX;0
Vav0nMtpyU;Busan;Kyeonghan;23;26;70579;3069;0;Water World;League of Independent States;Human;0;2023-02-24 00:00:00;;3;100;187;-254;-1/-2;windows.windowsstore;0;lis;1
VBEhotSb;nn;PastaNight;69;29;303416;4397;0;Red Planet;United Earth;Human;0;2022-09-14 00:00:00;;0;123;-118;295;0/0;steam.windows;0;earth;1
VBGOsJ2BCt;Zakynthos;Saracen72;1434;15;6167881;4301;0;Lunar;United Earth;Human;0;2023-01-29 00:00:00;;1;123;-535;-602;0/2;android.gplay;0;hbDaYIBG7v;1
vBun9QAw;Red World;ErisV2;602039;11;558668294724450;927960306;3;Red Planet;United Earth;Human;1;2022-09-14 00:00:00;2022-09-16 00:00:00;4;123;907;662;51/-39;web.apewebapps;0;iyJyVh9I;0
VcgwyGOO2F;Miacra;EverGiven;21;57;45437;2164;0;Forest World;United Earth;Human;1;2022-10-22 00:00:00;;3;123;-971;994;1/-1;web.apewebapps;0;G7zBpIMRN6;0
VEaQJnIkIk;ptoject elements;Zinavls;8;0;57958;7245;0;Lunar;United Earth;Human;0;2023-01-15 00:00:00;;0;123;-731;-204;0/0;android.gplay;0;earth;0
veFCamGiJh;a;fizzlestein;11;0;130689;11881;0;Red Planet;United Earth;Human;0;2023-01-01 00:00:00;;0;100;-73;-438;114/-96;steam.windows;0;jcLqWOtHrH;1
VeOCs0QRPD;AW Corporation Site-A1;MrMcAntony;27225;37;113331814;4163;0;Lunar;United Earth;Human;0;2023-02-01 00:00:00;;4;123;-433;689;0/1;windows.windowsstore;0;NUrdW7SznK;0
vES8IuKL;Valhalla;Jpalfrey107;164505;16;384053810313;2334603;1;Red Planet;United Earth;Human;1;2022-08-22 00:00:00;2022-09-01 00:00:00;4;123;-312;184;0/0;android.gplay;0;OX2eC2i9;1
vF6erGXhJQ;Ssh;Spradleyh;5;0;22004;4401;0;Water World;League of Independent States;Human;0;2022-12-27 00:00:00;;3;123;443;712;-1/-3;ios.appstore;0;1UhjvgiY;0
VfGLf4Rn74;Zootopia;Ramz;201;3;928272;4618;0;Earthlike;United Earth;Human;0;2023-02-22 00:00:00;;3;123;-203;-175;0/1;android.gplay;0;hbDaYIBG7v;0
Vg47PX4MFp;Coruptopia;AnchoredGypsy;5809;18;24847010;4277;0;Lunar;United Earth;Human;0;2023-02-13 00:00:00;;3;123;24;386;-1/1;ios.appstore;0;IvwKkU5khK;1
VG9iuJpnFy;Washburne;Jon;34;70;332235;9772;0;Water World;United Earth;Human;1;2020-02-23 00:00:00;2020-06-14 00:00:00;3;;554;517;1/-79;android.gplay;0;;0
VGgvJPVU3y;Albacore;Chcikenstrips;225148;2;15252663083;67745;0;Lunar;United Earth;Human;1;2023-03-23 00:00:00;2023-03-25 00:00:00;4;123;-217;-248;22/11;android.gplay;0;R4adHur3Sp;0
Vgj2uAyF0s;Colony 2;Tylerguy;19;61;42870;2256;0;Earthlike;United Earth;Human;0;2022-12-02 00:00:00;;3;100;1000;48;-1/0;android.gplay;0;EHXSozmehf;0
vGYd65M4Ly;WeDrownn-Btchs!;markcoyle73;128613;47;1049049510;8157;0;Water World;United Earth;Human;0;2019-07-12 00:00:00;;3;;-205;220;111/-24;windows.windowsstore;0;;1
Vhihq3RMS4;Hell;iCrystal;9;11;126429;14048;0;Earthlike;United Earth;Human;1;2023-01-31 00:00:00;;3;123;750;784;0/0;android.gplay;0;vK2kXl6EPI;0
VIBBIptS1N;Colon2D;kjeval;552;0;2285919;4141;0;Red Planet;United Earth;Human;0;2023-02-18 00:00:00;;0;123;192;-853;24/-96;windows.windowsstore;0;hzhJaBDKMC;1
VimYgNadzw;Billville;BilliumE13;84;0;711853;8474;0;Earthlike;United Earth;Human;0;2023-03-07 00:00:00;;3;123;-71;557;0/0;web.apewebapps;0;ag4PmYVsmL;0
vJdSz3chBF;w;Dinohunter7750;62;5;516305;8328;0;Red Planet;United Earth;Human;0;2022-11-03 00:00:00;;0;96;825;117;-1/0;web.apewebapps;0;earth;0
vJqOTRWr04;OZ;alphabeta345;124;12;1874076;15114;0;Red Planet;United Earth;Human;0;2020-12-12 00:00:00;;0;;904;-420;-17/-5;steam.windows;0;;1
vK2kXl6EPI;SeRenitY;Carsonfire45;1640727;46;327792639788;199785;0;Earthlike;United Earth;Human;1;2022-12-11 00:00:00;2023-01-19 00:00:00;4;123;775;791;0/0;web.apewebapps;0;nDr63w6YD8;1
vkC6mb2aIU;fun;sgtmikeburg;52577;12;481939803;9166;0;Red Planet;United Earth;Human;1;2023-01-22 00:00:00;2023-02-17 00:00:00;4;123;537;-800;0/1;web.apewebapps;0;hz22MAQlHN;1
vKmLFmKzHk;Bacon;Fairyofbacon;4;0;1133318;283330;0;Ice World;League of Independent States;Human;0;2023-03-23 00:00:00;;0;100;-204;-313;-1/-2;android.gplay;0;lis;1
vLE6Dp4gpx;Bash;dsmiles;242990;21;10233457082;42115;0;Forest World;United Earth;Human;1;2021-08-16 00:00:00;2021-08-20 00:00:00;4;;48;835;95/-93;ios.appstore;0;;1
vlzpUUnJ2x;Falova;Donatsagogo;1974;0;4950418;2508;0;Red Planet;United Earth;Human;0;2023-02-09 00:00:00;;0;123;941;-935;0/1;android.gplay;0;hz22MAQlHN;0
vmTpBLhDPx;Vendace;Valek005;145;2;556031;3835;0;Earthlike;United Earth;Human;0;2023-01-16 00:00:00;;4;123;801;48;97/-8;android.gplay;0;6b3dbnNw;1
vmtZI3DxHO;Loxahatchee Hive;LoxBoi;547237;16;7552226522276;13800650;0;Sugarland;Zolarg Empire;Insectoids;1;2023-01-12 00:00:00;2023-01-13 00:00:00;3;123;-823;495;105/-86;android.gplay;0;zolarg;1
vnOxhUUo7Q;Little Tucson;Thunderbomb869;134;21;398802;2976;0;Red Planet;United Earth;Human;0;2023-01-03 00:00:00;;0;123;682;710;51/-39;web.apewebapps;0;6uHQ4QwvB8;0
vO8eWwhgdb;Water;Devthegod;45;46;80794;1795;0;Water World;United Earth;Human;0;2023-01-29 00:00:00;;3;123;-444;-551;0/1;ios.appstore;0;dn3XuckKn7;1
vOv9FEqx3u;iKol;Stockholm11;124;0;383747;3095;0;Red Planet;United Earth;Human;0;2023-01-05 00:00:00;;0;96;203;-184;0/0;ios.appstore;0;earth;0
voY0weXBbT;ULAZ Trade Center;IronMonkey;81967;10;337656;4;0;Earthlike;United Earth;Human;0;2023-02-24 00:00:00;;4;123;-190;-933;64/-30;windows.windowsstore;0;zmZZGD4dZS;1
VPAZ6bR9rJ;Euopa;Freeze;33;12;205204;6218;0;Red Planet;United Earth;Human;0;2023-01-11 00:00:00;;0;123;420;292;0/1;steam.windows;0;NUrdW7SznK;1
vpgu79RQDz;Willis region;Willi9078;4;0;259440;64860;0;Red Planet;United Earth;Human;0;2023-03-09 00:00:00;;0;100;-632;148;0/0;android.gplay;0;TrGpaih72q;1
VPhsE5WGUk;Ancients Relic;Reg333;456;0;1783595;3911;0;Abandoned World;League of Independent States;Human;0;2023-03-06 00:00:00;;3;123;-255;-134;-1/-2;web.apeappslauncher;0;lis;1
vPNCvmsRpy;Mas;Builder29031998;250972;31;14214837873;56639;0;Earthlike;United Earth;Human;1;2023-01-29 00:00:00;2023-01-30 00:00:00;4;123;-19;-766;11/-48;ios.appstore;0;ZmBAlygjCO;1
VQCldv20xv;Calabunga;Qubson;35401;36;900150234;25427;0;Red Planet;United Earth;Human;1;2023-03-17 00:00:00;2023-03-25 00:00:00;3;123;906;-485;51/-38;windows.windowsstore;0;YCBNv3SUyG;0
Vqek3NrjQn;.;Otometakai1;53;0;199145;3757;0;Earthlike;United Earth;Human;0;2023-03-04 00:00:00;;3;123;808;745;51/-39;web.apewebapps;0;le4ym7likd;1
vqKtpvzFmx;MC with the boys;Stevo;366;7;3458846;9450;0;Red Planet;United Earth;Human;0;2020-05-04 00:00:00;;0;;364;77;44/-25;android.gplay;0;;0
vrAwbiHQI9;Ore Refinery;BerkianDragon1993;3;0;0;0;0;Lunar;United Earth;Human;0;2022-11-26 00:00:00;;4;100;-955;419;23/-39;steam.windows;0;3lVnRbKokV;1
vrRxRlTP1u;0;lucasedurl;36488;67;178420731;4890;0;Earthlike;United Earth;Human;0;2022-12-27 00:00:00;;4;123;679;934;0/0;web.apewebapps;0;NUrdW7SznK;0
VRy2i2VP4M;Xecar;gonesurfin54;4933;42;5815388;1179;0;Forest World;United Earth;Human;0;2023-01-15 00:00:00;;3;123;-329;482;0/0;android.gplay;0;earth;0
vRz070F4pV;Ilyvedell;Schmitzchal;4733;4;9994819;2112;0;Lunar;United Earth;Human;0;2023-01-22 00:00:00;;3;123;-338;-131;0/0;android.gplay;0;earth;1
Vs3lWBug;Swarm;Darenius;47965;13;214027670949;4462163;0;Sugarland;Zolarg Empire;Insectoids;1;2017-07-10 00:00:00;2018-04-19 00:00:00;3;100;-983;409;105/-86;android.gplay;0;zolarg;0
Vs3lWBuguY;Prolaps-VI;BMag;39;23;98950;2537;0;Ice World;League of Independent States;Human;0;2023-03-01 00:00:00;;0;123;428;-734;-2/-1;steam.windows;0;C9zdbjbGUb;0
VsBIKOSB78;Bills4life;sgtmikeburg;3185;4;51926567;16303;0;Red Planet;United Earth;Human;0;2022-01-24 00:00:00;;2;;-996;925;101/-35;android.gplay;0;;1
vSE3uGyP;Lets try this again;BananaColony;231237;70;1788177357379;7733094;2;Sugarland;Zolarg Empire;Insectoids;1;2021-11-05 00:00:00;2022-08-18 00:00:00;4;123;310;-781;104/-86;web.apewebapps;0;zolarg;0
vSE3uGyP8n;JIMJIMS;EtAhP;140667;7;5993001779;42604;0;Earthlike;United Earth;Human;0;2021-11-10 00:00:00;;3;;626;11;2/-91;android.gplay;0;;1
vSqfBZdU1u;Moon Colony;imhotep19;30842;26;383428765;12432;0;Lunar;United Earth;Human;0;2020-08-17 00:00:00;;4;123;549;544;0/0;desktop.windows;0;earth;0
VsusIkacQ1;Not Mars;NotTPMcFries;358698;23;61325630340;170967;1;Red Planet;United Earth;Human;1;2021-11-02 00:00:00;2022-01-13 00:00:00;4;123;-232;440;0/0;steam.windows;0;earth;0
vt1xIbEEMe;Onlinear;imhotep19;19306;5;260380902;13487;0;Lunar;United Earth;Human;0;2021-01-01 00:00:00;;4;;-262;974;102/-81;desktop.windows;0;;0
vtKFc7zeC3;Hope;mattimew;1088;2;2903724;2669;0;Red Planet;United Earth;Human;0;2022-12-25 00:00:00;;0;123;-633;-590;0/1;steam.windows;0;HFnfUtJVYA;1
VTtgsVKzlg;NEWROMS(ZL);Roms30;77969;87;5638959079;72323;0;Sugarland;Zolarg Empire;Insectoids;1;2022-09-26 00:00:00;2022-09-27 00:00:00;3;;-161;546;16/-43;web.apewebapps;0;;1
VTTKelUGnR;My Colony;RagnartheFierce;2460;14;1263779;514;0;Forest World;United Earth;Human;0;2023-01-20 00:00:00;;3;123;-613;-716;0/0;android.gplay;0;earth;0
vTVJrptruY;M1;PatinhoDoido10;4266;0;9864797;2312;0;Red Planet;United Earth;Human;0;2022-12-13 00:00:00;;1;123;688;-130;0/0;steam.windows;0;oZonGThA2m;1
VW3vpCAZa1;land floop;alphabeta345;258828;41;846626793127;3271002;0;Sugarland;Zolarg Empire;Insectoids;1;2020-07-06 00:00:00;2020-07-15 00:00:00;4;123;865;-233;103/-86;steam.windows;0;zolarg;1
VwBjLJDvIr;Soviant Hades;therealchromedino;5675;58;750741526;132289;0;Lava World;Zolarg Empire;Insectoids;1;2023-02-17 00:00:00;2023-02-18 00:00:00;4;123;926;-801;104/-85;web.apewebapps;0;eoKZHi63;1
vxDXZktt;Neoterra;retroruin;744212;2;126320948568507;169737855;1;Red Planet;United Earth;Human;1;2020-08-14 00:00:00;2021-09-01 00:00:00;4;123;-962;-896;0/0;steam.windows;0;earth;0
vXpyvaL8;Xthril;NeverGlorious;974;15;13397145;13755;0;Earthlike;United Earth;Human;1;2022-09-02 00:00:00;2023-01-01 00:00:00;3;123;-188;304;0/0;android.gplay;0;NLv7aYEx;1
vxxr9dfo;Ryke city;Ryke1;162701;0;89327354877;549028;0;Lunar;United Earth;Human;1;2022-09-22 00:00:00;2022-09-24 00:00:00;4;123;-458;-587;11/-48;android.gplay;0;kjhAX1YU;0
VYfZUYyCbJ;Doofania Road AD;SherlocktheKnower;18;80;610494;33916;0;Desert World;Alpha Draconians;Reptilian;0;2023-03-09 00:00:00;;3;123;944;-147;106/-87;android.gplay;0;0bh2dh3udC;1
vylkHuUwh0;Thomas city;TomK;25267;13;183278350;7254;0;Forest World;United Earth;Human;0;2023-02-04 00:00:00;;3;123;-406;448;1/1;desktop.windows;0;cZs3TgmMJV;0
vYy2DthjcB;Guiguicolony;Guigui;62;29;209415;3378;0;Earthlike;United Earth;Human;0;2022-12-19 00:00:00;;3;123;-897;-953;1/0;android.gplay;0;haY8aClkwz;0
W1jKSZc3tA;Chiggers in my leg;beezusssss;60;0;231002;3850;0;Red Planet;United Earth;Human;0;2023-02-14 00:00:00;;0;123;906;792;51/-39;ios.appstore;0;CWgGaCZQd5;1
W2SWTBturh;Dresden;verbannter;3920;0;59846596;15267;0;Lava World;Zolarg Empire;Insectoids;0;2023-01-13 00:00:00;;4;123;-999;-196;104/-86;steam.windows;0;gcZzbqIq8V;0
w2YgJZVS6a;Boombampow;KVNGV;2247;58;504437;224;0;Sugarland;Zolarg Empire;Insectoids;0;2021-11-11 00:00:00;;3;;56;323;43/-50;android.gplay;0;;1
w4qr2BtTKP;BratishkaEriks Capitol;BratishkaErik;10;80;53478;5348;0;Earthlike;League of Independent States;Human;0;2023-01-06 00:00:00;;4;100;138;127;8/16;android.gplay;0;w4TUEbTNRZ;1
w4TUEbTNRZ;Outcast Base One;usbrit72;125129;8;5046978795;40334;2;Asteroid;League of Independent States;Human;1;2022-12-29 00:00:00;2023-01-02 00:00:00;3;123;824;395;-1/-2;web.apewebapps;0;VAAVvLtD6I;0
W4UsE22LJx;Glad Tree;imhotep19;7853;13;36392473;4634;0;Lunar;United Earth;Human;0;2021-09-18 00:00:00;;3;;-39;-567;63/-32;desktop.windows;0;;0
W5vu9ayLfB;Star Dwellers;CalebScruggs;854359;88;2067264150772;2419667;0;Lunar;United Earth;Human;1;2022-11-20 00:00:00;2022-11-25 00:00:00;4;123;-465;-1000;0/1;android.gplay;0;NUrdW7SznK;1
W6HGt1pBCk;The Expanse;joshfritzler69;197;0;1080625;5485;0;Lunar;United Earth;Human;0;2023-01-11 00:00:00;;0;123;724;778;-1/1;windows.windowsstore;0;X6O5zSUlYQ;1
W6LZAyoga8;Avatar;guiness13;68567;3;10602490014;154630;1;Forest World;United Earth;Human;1;2023-01-12 00:00:00;2023-01-31 00:00:00;3;123;889;474;-1/0;android.gplay;0;hz22MAQlHN;1
W8Dfd7c61X;Apered;ooooo;10813;3;22571537;2087;0;Red Planet;United Earth;Human;1;2023-01-18 00:00:00;2023-02-03 00:00:00;2;123;428;615;66/-3;android.gplay;0;cXaOUB9llO;0
W9nppzk1AR;W.O.N.D.E.R;Fayghan;30510;10;103968192;3408;1;Lunar;United Earth;Human;1;2023-03-07 00:00:00;2023-03-13 00:00:00;4;123;-685;-953;0/1;android.gplay;0;XpaLwPT27I;1
w9SS7SLkBF;Loxahatchee Reptilia;LoxBoi;269062;1;1014361878377;3769993;0;Desert World;Alpha Draconians;Reptilian;1;2023-01-05 00:00:00;2023-01-07 00:00:00;3;123;266;833;106/-88;android.gplay;0;draconian;1
wajo2wWLFs;Beez knees;LetsGoBrandon;3575;6;284343380;79537;0;Lunar;United Earth;Human;1;2022-02-19 00:00:00;1969-12-31 00:00:00;2;;430;873;78/-3;web.apewebapps;0;;0
wakKEcSJjg;world #1;mrpeanut24;5;20;14168;2834;0;Earthlike;United Earth;Human;0;2022-12-29 00:00:00;;3;100;518;456;0/0;windows.windowsstore;0;FDsHMFdCJq;0
WAQAM6OEyL;Sverse;parkerwag;2990;0;5728564;1916;0;Earthlike;United Earth;Human;0;2022-11-21 00:00:00;;3;123;969;-990;-1/0;ios.appstore;0;Gw8GlxfqhY;0
WAst4lOO;Crystal;Luker124;3479614;0;575940146807701;165518401;6;Red Planet;United Earth;Human;1;2019-05-14 00:00:00;2019-06-14 00:00:00;4;100;-127;-395;0/0;web.apewebapps;0;earth;1
Wd0l3ZIkob;MyWaterWorld;JohW;31;6;122770;3960;0;Water World;United Earth;Human;0;2023-03-11 00:00:00;;3;123;442;996;0/-1;steam.windows;0;earth;1
WD7T6I0uhJ;The Founded Republic;FallenPiano091;977;5;3574530;3659;0;Red Planet;United Earth;Human;0;2023-01-29 00:00:00;;0;123;407;-425;-1/1;ios.appstore;0;IvwKkU5khK;0
wdKE712p5M;ScoopityWoop;imhotep19;1756;0;9268538;5278;0;Water World;League of Independent States;Human;0;2021-01-28 00:00:00;;3;;930;-866;93/-64;desktop.windows;0;;0
wdnIz2ZI7z;My Colony;timtarrel;52700;19;2315957936;43946;1;Earthlike;United Earth;Human;1;2022-11-15 00:00:00;2022-11-24 00:00:00;4;123;-433;522;0/0;web.apewebapps;0;FU377Kt6;0
wDzk5nNC4K;new earth;Black0522;20;70;10844;542;0;Water World;League of Independent States;Human;0;2023-02-05 00:00:00;;3;123;-323;-265;-1/-2;windows.windowsstore;0;DiGXCfYy;0
We9oI0BYlY;Freedom 45 Bugs enslavement;Tamtamtamtam;19;0;0;0;0;Earthlike;Alpha Draconians;Reptilian;0;2023-03-08 00:00:00;;4;96;-147;413;54/16;android.gplay;0;draconian;1
wEayoN0ABb;Manueltopia;Manueltopia;1001466;2;655251304118;654292;0;Earthlike;United Earth;Human;1;2019-10-15 00:00:00;2019-10-20 00:00:00;4;;643;577;102/-26;web.apewebapps;0;;0
wedVV39bst;Newman Empire;Oliver1928;118523;3;14772976583;124642;0;Red Planet;United Earth;Human;1;2022-01-07 00:00:00;2022-06-20 00:00:00;3;123;25;-953;0/1;ios.appstore;0;piVpTTB9;1
WeIL8lf9;German HQ;Pancake;134;1;1017682;7595;0;Red Planet;United Earth;Human;0;2022-09-26 00:00:00;;0;123;966;326;104/-29;ios.appstore;0;earth;1
WeIL8lf9Ic;Reeree;Nerfcodman;22;0;266627;12119;0;Earthlike;United Earth;Human;0;2022-12-05 00:00:00;;3;100;634;-12;-14/-5;android.gplay;0;OpU9PArZdB;1
weIxGLLwys;Nomad1;V3ncaStorm;12985;52;38171248;2940;0;Earthlike;United Earth;Human;0;2022-12-15 00:00:00;;3;123;-492;464;1/0;ios.appstore;0;nDr63w6YD8;1
WESaf2AqxD;MornGlen;imhotep19;12247;0;146756316;11983;0;Red Planet;United Earth;Human;0;2020-02-22 00:00:00;;4;;478;-222;72/8;desktop.windows;0;;0
